Channels,1,
Samples,4753,
Date,3/6/2015,
Time,12:03:58,
Y_Unit_Label,Angle (deg),
X_Dimension,Time (s),
X0,03:58.7,
Delta_X,0.02,
***End_of_Header***,,
X_Value,03/06/2015 12:03:55 PM - Angular - Dev1_ctr0,Comment
0,0,
0.02,0,
0.04,0,
0.06,0,
0.08,0,
0.1,0,
0.12,0,
0.14,0,
0.16,0,
0.18,0,
0.2,0,
0.22,0,
0.24,0,
0.26,0,
0.28,0,
0.3,0,
0.32,0,
0.34,0,
0.36,0,
0.38,0,
0.4,0,
0.42,0,
0.44,0,
0.46,0,
0.48,0,
0.5,0,
0.52,0,
0.54,0,
0.56,0,
0.58,0,
0.6,0,
0.62,0,
0.64,0,
0.66,0,
0.68,0,
0.7,0,
0.72,0,
0.74,0,
0.76,0,
0.78,0,
0.8,0,
0.82,0,
0.84,0,
0.86,0,
0.88,0,
0.9,0,
0.92,0,
0.94,0,
0.96,0,
0.98,0,
1,0,
1.02,0,
1.04,0,
1.06,0,
1.08,0,
1.1,0,
1.12,0,
1.14,0,
1.16,0,
1.18,0,
1.2,0,
1.22,0,
1.24,0,
1.26,0,
1.28,0,
1.3,0,
1.32,0,
1.34,0,
1.36,0,
1.38,0,
1.4,0,
1.42,0,
1.44,0,
1.46,0,
1.48,0,
1.5,0,
1.52,0,
1.54,0,
1.56,0,
1.58,0,
1.6,0,
1.62,0,
1.64,0,
1.66,0,
1.68,0,
1.7,0,
1.72,0,
1.74,0,
1.76,0,
1.78,0,
1.8,0,
1.82,0,
1.84,0,
1.86,0,
1.88,0,
1.9,0,
1.92,0,
1.94,0,
1.96,0,
1.98,0,
2,0,
2.02,0,
2.04,0,
2.06,0,
2.08,0,
2.1,0,
2.12,0,
2.14,0,
2.16,0,
2.18,0,
2.2,0,
2.22,0,
2.24,0,
2.26,0,
2.28,0,
2.3,0,
2.32,0,
2.34,0,
2.36,0,
2.38,0,
2.4,0,
2.42,0.036,
2.44,0.108,
2.46,0.18,
2.48,0.288,
2.5,0.396,
2.52,0.576,
2.54,0.792,
2.56,1.008,
2.58,1.296,
2.6,1.584,
2.62,1.908,
2.64,2.268,
2.66,2.664,
2.68,3.096,
2.7,3.528,
2.72,4.032,
2.74,4.536,
2.76,5.112,
2.78,5.652,
2.8,6.228,
2.82,6.84,
2.84,7.416,
2.86,8.028,
2.88,8.64,
2.9,9.252,
2.92,9.864,
2.94,10.476,
2.96,11.088,
2.98,11.7,
3,12.276,
3.02,12.852,
3.04,13.428,
3.06,13.968,
3.08,14.544,
3.1,15.084,
3.12,15.624,
3.14,16.2,
3.16,16.74,
3.18,17.28,
3.2,17.82,
3.22,18.252,
3.24,18.72,
3.26,19.152,
3.28,19.548,
3.3,19.908,
3.32,20.232,
3.34,20.52,
3.36,20.808,
3.38,21.06,
3.4,21.276,
3.42,21.456,
3.44,21.6,
3.46,21.708,
3.48,21.816,
3.5,21.888,
3.52,21.924,
3.54,21.924,
3.56,21.996,
3.58,22.068,
3.6,22.14,
3.62,22.212,
3.64,22.284,
3.66,22.392,
3.68,22.5,
3.7,22.608,
3.72,22.716,
3.74,22.86,
3.76,23.004,
3.78,23.148,
3.8,23.328,
3.82,23.544,
3.84,23.724,
3.86,23.94,
3.88,24.156,
3.9,24.372,
3.92,24.624,
3.94,24.876,
3.96,25.164,
3.98,25.416,
4,25.704,
4.02,25.956,
4.04,26.172,
4.06,26.388,
4.08,26.604,
4.1,26.784,
4.12,27,
4.14,27.18,
4.16,27.396,
4.18,27.576,
4.2,27.792,
4.22,28.008,
4.24,28.188,
4.26,28.404,
4.28,28.62,
4.3,28.836,
4.32,29.016,
4.34,29.196,
4.36,29.376,
4.38,29.52,
4.4,29.664,
4.42,29.808,
4.44,29.916,
4.46,29.988,
4.48,30.06,
4.5,30.132,
4.52,30.168,
4.54,30.204,
4.56,30.204,
4.58,30.24,
4.6,30.24,
4.62,30.24,
4.64,30.24,
4.66,30.24,
4.68,30.24,
4.7,30.204,
4.72,30.204,
4.74,30.168,
4.76,30.204,
4.78,30.24,
4.8,30.24,
4.82,30.276,
4.84,30.312,
4.86,30.312,
4.88,30.348,
4.9,30.348,
4.92,30.348,
4.94,30.348,
4.96,30.348,
4.98,30.348,
5,30.348,
5.02,30.348,
5.04,30.348,
5.06,30.348,
5.08,30.312,
5.1,30.312,
5.12,30.312,
5.14,30.276,
5.16,30.276,
5.18,30.276,
5.2,30.24,
5.22,30.24,
5.24,30.24,
5.26,30.204,
5.28,30.204,
5.3,30.204,
5.32,30.204,
5.34,30.204,
5.36,30.204,
5.38,30.204,
5.4,30.24,
5.42,30.24,
5.44,30.24,
5.46,30.204,
5.48,30.204,
5.5,30.204,
5.52,30.168,
5.54,30.168,
5.56,30.132,
5.58,30.096,
5.6,30.096,
5.62,30.096,
5.64,30.06,
5.66,30.06,
5.68,30.06,
5.7,30.024,
5.72,30.024,
5.74,30.024,
5.76,30.024,
5.78,30.024,
5.8,30.024,
5.82,30.024,
5.84,30.024,
5.86,30.024,
5.88,30.024,
5.9,30.024,
5.92,30.024,
5.94,30.024,
5.96,30.024,
5.98,30.024,
6,30.024,
6.02,29.988,
6.04,29.988,
6.06,29.988,
6.08,29.952,
6.1,29.952,
6.12,29.952,
6.14,29.916,
6.16,29.916,
6.18,29.88,
6.2,29.88,
6.22,29.88,
6.24,29.88,
6.26,29.88,
6.28,29.88,
6.3,29.88,
6.32,29.88,
6.34,29.916,
6.36,29.916,
6.38,29.952,
6.4,29.988,
6.42,30.024,
6.44,30.024,
6.46,30.06,
6.48,30.096,
6.5,30.132,
6.52,30.168,
6.54,30.168,
6.56,30.204,
6.58,30.204,
6.6,30.204,
6.62,30.24,
6.64,30.24,
6.66,30.24,
6.68,30.24,
6.7,30.24,
6.72,30.24,
6.74,30.24,
6.76,30.204,
6.78,30.204,
6.8,30.204,
6.82,30.204,
6.84,30.204,
6.86,30.204,
6.88,30.204,
6.9,30.204,
6.92,30.24,
6.94,30.24,
6.96,30.276,
6.98,30.312,
7,30.348,
7.02,30.348,
7.04,30.384,
7.06,30.42,
7.08,30.42,
7.1,30.42,
7.12,30.42,
7.14,30.42,
7.16,30.42,
7.18,30.42,
7.2,30.384,
7.22,30.348,
7.24,30.132,
7.26,29.844,
7.28,29.664,
7.3,29.088,
7.32,28.44,
7.34,27.72,
7.36,26.82,
7.38,25.776,
7.4,24.66,
7.42,23.364,
7.44,21.96,
7.46,20.556,
7.48,18.936,
7.5,17.244,
7.52,15.552,
7.54,13.752,
7.56,11.88,
7.58,10.008,
7.6,7.992,
7.62,5.94,
7.64,3.924,
7.66,1.836,
7.68,-0.216,
7.7,-2.304,
7.72,-4.428,
7.74,-6.444,
7.76,-8.424,
7.78,-10.476,
7.8,-12.384,
7.82,-14.184,
7.84,-15.984,
7.86,-17.64,
7.88,-19.224,
7.9,-20.808,
7.92,-22.068,
7.94,-23.4,
7.96,-24.624,
7.98,-25.704,
8,-26.568,
8.02,-27.432,
8.04,-28.152,
8.06,-28.656,
8.08,-29.088,
8.1,-29.34,
8.12,-29.448,
8.14,-29.448,
8.16,-29.304,
8.18,-28.98,
8.2,-28.548,
8.22,-27.972,
8.24,-27.252,
8.26,-26.388,
8.28,-25.38,
8.3,-24.3,
8.32,-23.076,
8.34,-21.78,
8.36,-20.34,
8.38,-18.828,
8.4,-17.208,
8.42,-15.516,
8.44,-13.824,
8.46,-11.952,
8.48,-10.008,
8.5,-8.064,
8.52,-6.048,
8.54,-4.032,
8.56,-2.016,
8.58,0.036,
8.6,2.088,
8.62,4.14,
8.64,6.156,
8.66,8.136,
8.68,10.044,
8.7,11.88,
8.72,13.788,
8.74,15.408,
8.76,17.172,
8.78,18.792,
8.8,20.304,
8.82,21.744,
8.84,23.076,
8.86,24.264,
8.88,25.344,
8.9,26.316,
8.92,27.144,
8.94,27.828,
8.96,28.368,
8.98,28.8,
9,29.088,
9.02,29.232,
9.04,29.232,
9.06,29.088,
9.08,28.8,
9.1,28.332,
9.12,27.792,
9.14,27.072,
9.16,26.244,
9.18,25.272,
9.2,24.192,
9.22,22.968,
9.24,21.708,
9.26,20.304,
9.28,18.684,
9.3,17.172,
9.32,15.444,
9.34,13.68,
9.36,11.88,
9.38,10.008,
9.4,8.1,
9.42,6.156,
9.44,4.176,
9.46,2.16,
9.48,0.216,
9.5,-1.908,
9.52,-3.888,
9.54,-5.868,
9.56,-7.848,
9.58,-9.756,
9.6,-11.664,
9.62,-13.464,
9.64,-15.192,
9.66,-16.776,
9.68,-18.432,
9.7,-19.872,
9.72,-21.276,
9.74,-22.536,
9.76,-23.688,
9.78,-24.768,
9.8,-25.668,
9.82,-26.496,
9.84,-27.144,
9.86,-27.72,
9.88,-28.152,
9.9,-28.44,
9.92,-28.584,
9.94,-28.584,
9.96,-28.44,
9.98,-28.188,
10,-27.756,
10.02,-27.216,
10.04,-26.568,
10.06,-25.74,
10.08,-24.84,
10.1,-23.76,
10.12,-22.608,
10.14,-21.312,
10.16,-20.016,
10.18,-18.504,
10.2,-16.956,
10.22,-15.336,
10.24,-13.752,
10.26,-11.844,
10.28,-10.008,
10.3,-8.208,
10.32,-6.156,
10.34,-4.14,
10.36,-2.232,
10.38,-0.252,
10.4,1.764,
10.42,3.744,
10.44,5.688,
10.46,7.596,
10.48,9.432,
10.5,11.34,
10.52,13.104,
10.54,14.832,
10.56,16.452,
10.58,18.036,
10.6,19.44,
10.62,20.88,
10.64,22.248,
10.66,23.4,
10.68,24.48,
10.7,25.416,
10.72,26.208,
10.74,26.928,
10.76,27.504,
10.78,27.9,
10.8,28.188,
10.82,28.332,
10.84,28.368,
10.86,28.26,
10.88,27.972,
10.9,27.576,
10.92,27.072,
10.94,26.352,
10.96,25.56,
10.98,24.624,
11,23.616,
11.02,22.392,
11.04,21.204,
11.06,19.764,
11.08,18.324,
11.1,16.812,
11.12,15.228,
11.14,13.428,
11.16,11.7,
11.18,9.9,
11.2,8.028,
11.22,6.228,
11.24,4.212,
11.26,2.34,
11.28,0.396,
11.3,-1.656,
11.32,-3.492,
11.34,-5.436,
11.36,-7.344,
11.38,-9.252,
11.4,-11.16,
11.42,-12.888,
11.44,-14.616,
11.46,-16.236,
11.48,-17.712,
11.5,-19.224,
11.52,-20.484,
11.54,-21.744,
11.56,-22.932,
11.58,-23.94,
11.6,-24.84,
11.62,-25.632,
11.64,-26.316,
11.66,-26.856,
11.68,-27.288,
11.7,-27.576,
11.72,-27.72,
11.74,-27.756,
11.76,-27.648,
11.78,-27.396,
11.8,-27,
11.82,-26.496,
11.84,-25.848,
11.86,-25.092,
11.88,-24.192,
11.9,-23.184,
11.92,-22.032,
11.94,-20.844,
11.96,-19.512,
11.98,-18.108,
12,-16.632,
12.02,-15.048,
12.04,-13.428,
12.06,-11.628,
12.08,-9.828,
12.1,-8.064,
12.12,-6.156,
12.14,-4.248,
12.16,-2.376,
12.18,-0.432,
12.2,1.584,
12.22,3.42,
12.24,5.328,
12.26,7.2,
12.28,9.036,
12.3,10.836,
12.32,12.564,
12.34,14.22,
12.36,15.84,
12.38,17.352,
12.4,18.828,
12.42,20.16,
12.44,21.456,
12.46,22.608,
12.48,23.652,
12.5,24.588,
12.52,25.38,
12.54,26.064,
12.56,26.604,
12.58,27.036,
12.6,27.324,
12.62,27.468,
12.64,27.504,
12.66,27.396,
12.68,27.144,
12.7,26.748,
12.72,26.244,
12.74,25.632,
12.76,24.84,
12.78,23.976,
12.8,22.968,
12.82,21.816,
12.84,20.592,
12.86,19.26,
12.88,17.856,
12.9,16.344,
12.92,14.796,
12.94,13.176,
12.96,11.448,
12.98,9.684,
13,7.92,
13.02,6.048,
13.04,4.212,
13.06,2.304,
13.08,0.432,
13.1,-1.512,
13.12,-3.384,
13.14,-5.256,
13.16,-7.128,
13.18,-8.928,
13.2,-10.728,
13.22,-12.456,
13.24,-14.112,
13.26,-15.66,
13.28,-17.172,
13.3,-18.576,
13.32,-19.872,
13.34,-21.096,
13.36,-22.212,
13.38,-23.22,
13.4,-24.084,
13.42,-24.876,
13.44,-25.524,
13.46,-26.064,
13.48,-26.496,
13.5,-26.748,
13.52,-26.892,
13.54,-26.928,
13.56,-26.82,
13.58,-26.568,
13.6,-26.208,
13.62,-25.704,
13.64,-25.056,
13.66,-24.336,
13.68,-23.472,
13.7,-22.464,
13.72,-21.384,
13.74,-20.196,
13.76,-18.936,
13.78,-17.568,
13.8,-16.128,
13.82,-14.616,
13.84,-12.996,
13.86,-11.304,
13.88,-9.576,
13.9,-7.776,
13.92,-5.94,
13.94,-4.104,
13.96,-2.232,
13.98,-0.36,
14,1.512,
14.02,3.384,
14.04,5.256,
14.06,7.056,
14.08,8.82,
14.1,10.584,
14.12,12.276,
14.14,13.896,
14.16,15.444,
14.18,16.92,
14.2,18.288,
14.22,19.62,
14.24,20.844,
14.26,21.96,
14.28,23.004,
14.3,23.904,
14.32,24.66,
14.34,25.344,
14.36,25.848,
14.38,26.244,
14.4,26.532,
14.42,26.676,
14.44,26.676,
14.46,26.568,
14.48,26.316,
14.5,25.92,
14.52,25.416,
14.54,24.804,
14.56,24.048,
14.58,23.184,
14.6,22.176,
14.62,21.096,
14.64,19.908,
14.66,18.612,
14.68,17.208,
14.7,15.768,
14.72,14.256,
14.74,12.672,
14.76,11.016,
14.78,9.288,
14.8,7.56,
14.82,5.796,
14.84,3.96,
14.86,2.124,
14.88,0.288,
14.9,-1.584,
14.92,-3.42,
14.94,-5.22,
14.96,-7.056,
14.98,-8.82,
15,-10.512,
15.02,-12.276,
15.04,-13.824,
15.06,-15.336,
15.08,-16.776,
15.1,-18.144,
15.12,-19.368,
15.14,-20.556,
15.16,-21.636,
15.18,-22.608,
15.2,-23.472,
15.22,-24.192,
15.24,-24.84,
15.26,-25.344,
15.28,-25.704,
15.3,-25.992,
15.32,-26.1,
15.34,-26.136,
15.36,-25.992,
15.38,-25.776,
15.4,-25.38,
15.42,-24.876,
15.44,-24.264,
15.46,-23.508,
15.48,-22.68,
15.5,-21.744,
15.52,-20.628,
15.54,-19.512,
15.56,-18.252,
15.58,-16.92,
15.6,-15.516,
15.62,-14.04,
15.64,-12.456,
15.66,-10.836,
15.68,-9.108,
15.7,-7.38,
15.72,-5.58,
15.74,-3.78,
15.76,-2.016,
15.78,-0.18,
15.8,1.692,
15.82,3.456,
15.84,5.256,
15.86,7.02,
15.88,8.748,
15.9,10.44,
15.92,12.06,
15.94,13.608,
15.96,15.12,
15.98,16.56,
16,17.892,
16.02,19.188,
16.04,20.34,
16.06,21.42,
16.08,22.392,
16.1,23.256,
16.12,24.012,
16.14,24.624,
16.16,25.128,
16.18,25.488,
16.2,25.74,
16.22,25.884,
16.24,25.884,
16.26,25.74,
16.28,25.488,
16.3,25.092,
16.32,24.588,
16.34,23.976,
16.36,23.22,
16.38,22.392,
16.4,21.384,
16.42,20.304,
16.44,19.152,
16.46,17.892,
16.48,16.524,
16.5,15.12,
16.52,13.608,
16.54,12.06,
16.56,10.476,
16.58,8.82,
16.6,7.092,
16.62,5.364,
16.64,3.564,
16.66,1.8,
16.68,0.072,
16.7,-1.8,
16.72,-3.528,
16.74,-5.292,
16.76,-7.056,
16.78,-8.784,
16.8,-10.44,
16.82,-12.06,
16.84,-13.608,
16.86,-15.048,
16.88,-16.452,
16.9,-17.784,
16.92,-19.008,
16.94,-20.124,
16.96,-21.132,
16.98,-22.032,
17,-22.86,
17.02,-23.58,
17.04,-24.156,
17.06,-24.624,
17.08,-24.984,
17.1,-25.236,
17.12,-25.344,
17.14,-25.344,
17.16,-25.2,
17.18,-24.948,
17.2,-24.552,
17.22,-24.048,
17.24,-23.436,
17.26,-22.68,
17.28,-21.852,
17.3,-20.916,
17.32,-19.872,
17.34,-18.72,
17.36,-17.496,
17.38,-16.2,
17.4,-14.832,
17.42,-13.356,
17.44,-11.808,
17.46,-10.224,
17.48,-8.568,
17.5,-6.876,
17.52,-5.112,
17.54,-3.348,
17.56,-1.62,
17.58,0.144,
17.6,1.944,
17.62,3.672,
17.64,5.4,
17.66,7.092,
17.68,8.784,
17.7,10.512,
17.72,11.952,
17.74,13.464,
17.76,14.904,
17.78,16.272,
17.8,17.568,
17.82,18.792,
17.84,19.908,
17.86,20.952,
17.88,21.852,
17.9,22.68,
17.92,23.4,
17.94,23.976,
17.96,24.444,
17.98,24.768,
18,24.984,
18.02,25.092,
18.04,25.056,
18.06,24.912,
18.08,24.66,
18.1,24.228,
18.12,23.76,
18.14,23.112,
18.16,22.356,
18.18,21.528,
18.2,20.52,
18.22,19.476,
18.24,18.324,
18.26,17.1,
18.28,15.804,
18.3,14.4,
18.32,12.924,
18.34,11.412,
18.36,9.864,
18.38,8.244,
18.4,6.552,
18.42,4.86,
18.44,3.132,
18.46,1.44,
18.48,-0.288,
18.5,-2.052,
18.52,-3.78,
18.54,-5.472,
18.56,-7.2,
18.58,-8.856,
18.6,-10.476,
18.62,-11.988,
18.64,-13.464,
18.66,-14.904,
18.68,-16.272,
18.7,-17.532,
18.72,-18.648,
18.74,-19.728,
18.76,-20.7,
18.78,-21.564,
18.8,-22.356,
18.82,-23.004,
18.84,-23.544,
18.86,-23.976,
18.88,-24.3,
18.9,-24.516,
18.92,-24.588,
18.94,-24.552,
18.96,-24.408,
18.98,-24.12,
19,-23.688,
19.02,-23.22,
19.04,-22.572,
19.06,-21.816,
19.08,-21.024,
19.1,-20.052,
19.12,-19.044,
19.14,-17.928,
19.16,-16.704,
19.18,-15.444,
19.2,-14.04,
19.22,-12.6,
19.24,-11.124,
19.26,-9.54,
19.28,-7.92,
19.3,-6.228,
19.32,-4.536,
19.34,-2.88,
19.36,-1.188,
19.38,0.54,
19.4,2.232,
19.42,3.96,
19.44,5.616,
19.46,7.272,
19.48,8.892,
19.5,10.44,
19.52,11.952,
19.54,13.392,
19.56,14.76,
19.58,16.092,
19.6,17.352,
19.62,18.468,
19.64,19.548,
19.66,20.52,
19.68,21.384,
19.7,22.176,
19.72,22.788,
19.74,23.328,
19.76,23.76,
19.78,24.048,
19.8,24.264,
19.82,24.3,
19.84,24.264,
19.86,24.084,
19.88,23.796,
19.9,23.364,
19.92,22.86,
19.94,22.212,
19.96,21.456,
19.98,20.592,
20,19.656,
20.02,18.612,
20.04,17.46,
20.06,16.236,
20.08,14.94,
20.1,13.572,
20.12,12.168,
20.14,10.656,
20.16,9.108,
20.18,7.56,
20.2,5.904,
20.22,4.284,
20.24,2.628,
20.26,0.936,
20.28,-0.756,
20.3,-2.448,
20.32,-4.104,
20.34,-5.76,
20.36,-7.38,
20.38,-8.964,
20.4,-10.512,
20.42,-12.024,
20.44,-13.464,
20.46,-14.796,
20.48,-16.056,
20.5,-17.28,
20.52,-18.396,
20.54,-19.404,
20.56,-20.304,
20.58,-21.132,
20.6,-21.852,
20.62,-22.464,
20.64,-22.968,
20.66,-23.364,
20.68,-23.616,
20.7,-23.796,
20.72,-23.832,
20.74,-23.76,
20.76,-23.58,
20.78,-23.292,
20.8,-22.86,
20.82,-22.32,
20.84,-21.708,
20.86,-20.952,
20.88,-20.124,
20.9,-19.188,
20.92,-18.144,
20.94,-17.064,
20.96,-15.876,
20.98,-14.58,
21,-13.248,
21.02,-11.808,
21.04,-10.332,
21.06,-8.82,
21.08,-7.2,
21.1,-5.58,
21.12,-3.96,
21.14,-2.304,
21.16,-0.648,
21.18,1.008,
21.2,2.7,
21.22,4.32,
21.24,5.94,
21.26,7.524,
21.28,9.072,
21.3,10.584,
21.32,12.024,
21.34,13.392,
21.36,14.688,
21.38,15.948,
21.4,17.136,
21.42,18.216,
21.44,19.224,
21.46,20.124,
21.48,20.952,
21.5,21.672,
21.52,22.248,
21.54,22.752,
21.56,23.112,
21.58,23.364,
21.6,23.508,
21.62,23.544,
21.64,23.472,
21.66,23.256,
21.68,22.932,
21.7,22.5,
21.72,21.96,
21.74,21.312,
21.76,20.52,
21.78,19.656,
21.8,18.684,
21.82,17.64,
21.84,16.524,
21.86,15.336,
21.88,14.076,
21.9,12.744,
21.92,11.34,
21.94,9.864,
21.96,8.352,
21.98,6.84,
22,5.256,
22.02,3.6,
22.04,2.016,
22.06,0.396,
22.08,-1.26,
22.1,-2.916,
22.12,-4.464,
22.14,-6.084,
22.16,-7.668,
22.18,-9.18,
22.2,-10.692,
22.22,-12.096,
22.24,-13.464,
22.26,-14.76,
22.28,-15.984,
22.3,-17.1,
22.32,-18.18,
22.34,-19.116,
22.36,-19.98,
22.38,-20.736,
22.4,-21.384,
22.42,-21.924,
22.44,-22.392,
22.46,-22.752,
22.48,-22.968,
22.5,-23.076,
22.52,-23.112,
22.54,-22.968,
22.56,-22.752,
22.58,-22.428,
22.6,-21.996,
22.62,-21.456,
22.64,-20.808,
22.66,-20.052,
22.68,-19.224,
22.7,-18.252,
22.72,-17.244,
22.74,-16.128,
22.76,-14.94,
22.78,-13.68,
22.8,-12.312,
22.82,-10.944,
22.84,-9.468,
22.86,-7.992,
22.88,-6.408,
22.9,-4.788,
22.92,-3.24,
22.94,-1.656,
22.96,-0.036,
22.98,1.584,
23,3.168,
23.02,4.752,
23.04,6.3,
23.06,7.848,
23.08,9.324,
23.1,10.764,
23.12,12.132,
23.14,13.464,
23.16,14.724,
23.18,15.876,
23.2,16.992,
23.22,18.036,
23.24,18.936,
23.26,19.8,
23.28,20.556,
23.3,21.204,
23.32,21.744,
23.34,22.176,
23.36,22.464,
23.38,22.68,
23.4,22.788,
23.42,22.752,
23.44,22.644,
23.46,22.392,
23.48,22.032,
23.5,21.6,
23.52,20.988,
23.54,20.34,
23.56,19.548,
23.58,18.684,
23.6,17.712,
23.62,16.704,
23.64,15.588,
23.66,14.4,
23.68,13.14,
23.7,11.808,
23.72,10.404,
23.74,9,
23.76,7.524,
23.78,6.012,
23.8,4.392,
23.82,2.916,
23.84,1.332,
23.86,-0.216,
23.88,-1.836,
23.9,-3.42,
23.92,-4.968,
23.94,-6.516,
23.96,-8.028,
23.98,-9.468,
24,-10.908,
24.02,-12.24,
24.04,-13.536,
24.06,-14.76,
24.08,-15.912,
24.1,-16.992,
24.12,-17.964,
24.14,-18.864,
24.16,-19.656,
